before: itr =   1, myrank =   0, x(  1, 2) =     0.00000E+00, x(  1, 3) =     0.00000E+00
after: itr =  26, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
after: itr =  26, myrank =   0, x(  5, 2) =     0.80732E-02, x(  5, 3) =     0.23550E-01
after: itr =  26, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
after: itr =  26, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
after: itr =  26, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23551E-01
after: itr =  26, myrank =   0, x(  9, 2) =     0.34256E-02, x(  9, 3) =     0.61562E-02
after: itr =  26, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
after: itr =  26, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
after: itr =  26, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
after: itr =  26, myrank =   0, x( 13, 2) =     0.78175E-03, x( 13, 3) =     0.00000E+00
after: itr =  26, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.00000E+00
after: itr =  26, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.00000E+00
after: itr =  26, myrank =   0, x( 16, 2) =     0.78173E-03, x( 16, 3) =     0.00000E+00
before: itr =  27, myrank =   0, x(  1, 2) =     0.84000E-02, x(  1, 3) =     0.28736E-01
before: itr =  27, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
before: itr =  27, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
before: itr =  27, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
before: itr =  27, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
before: itr =  27, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
before: itr =  27, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38106E-01
before: itr =  27, myrank =   0, x(  8, 2) =     0.80732E-02, x(  8, 3) =     0.23550E-01
before: itr =  27, myrank =   0, x(  9, 2) =     0.34256E-02, x(  9, 3) =     0.61561E-02
before: itr =  27, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
before: itr =  27, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
before: itr =  27, myrank =   0, x( 12, 2) =     0.34257E-02, x( 12, 3) =     0.61562E-02
before: itr =  27, myrank =   0, x( 13, 2) =     0.78177E-03, x( 13, 3) =     0.17345E-02
before: itr =  27, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.32401E-02
before: itr =  27, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.36165E-02
before: itr =  27, myrank =   0, x( 16, 2) =     0.78178E-03, x( 16, 3) =     0.26386E-02
after: itr =  27, myrank =   0, x(  1, 2) =     0.84000E-02, x(  1, 3) =     0.28736E-01
after: itr =  27, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
after: itr =  27, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
after: itr =  27, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
after: itr =  27, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
after: itr =  27, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
after: itr =  27, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38106E-01
after: itr =  27, myrank =   0, x(  8, 2) =     0.80732E-02, x(  8, 3) =     0.23550E-01
after: itr =  27, myrank =   0, x(  9, 2) =     0.34256E-02, x(  9, 3) =     0.61561E-02
after: itr =  27, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
after: itr =  27, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
after: itr =  27, myrank =   0, x( 12, 2) =     0.34257E-02, x( 12, 3) =     0.61562E-02
after: itr =  27, myrank =   0, x( 13, 2) =     0.78177E-03, x( 13, 3) =     0.00000E+00
after: itr =  27, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.00000E+00
after: itr =  27, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.00000E+00
after: itr =  27, myrank =   0, x( 16, 2) =     0.78178E-03, x( 16, 3) =     0.00000E+00
before: itr =  28, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
before: itr =  28, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
before: itr =  28, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
before: itr =  28, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
before: itr =  28, myrank =   0, x(  5, 2) =     0.80732E-02, x(  5, 3) =     0.23550E-01
before: itr =  28, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
before: itr =  28, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
before: itr =  28, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
before: itr =  28, myrank =   0, x(  9, 2) =     0.34257E-02, x(  9, 3) =     0.61562E-02
before: itr =  28, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
before: itr =  28, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
before: itr =  28, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
before: itr =  28, myrank =   0, x( 13, 2) =     0.78175E-03, x( 13, 3) =     0.17345E-02
before: itr =  28, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.32401E-02
before: itr =  28, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.36165E-02
before: itr =  28, myrank =   0, x( 16, 2) =     0.78175E-03, x( 16, 3) =     0.26386E-02
after: itr =  28, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
after: itr =  28, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
after: itr =  28, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
after: itr =  28, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
after: itr =  28, myrank =   0, x(  5, 2) =     0.80732E-02, x(  5, 3) =     0.23550E-01
after: itr =  28, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
after: itr =  28, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
after: itr =  28, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
after: itr =  28, myrank =   0, x(  9, 2) =     0.34257E-02, x(  9, 3) =     0.61562E-02
after: itr =  28, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
after: itr =  28, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
after: itr =  28, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
after: itr =  28, myrank =   0, x( 13, 2) =     0.78175E-03, x( 13, 3) =     0.00000E+00
after: itr =  28, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.00000E+00
after: itr =  28, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.00000E+00
after: itr =  28, myrank =   0, x( 16, 2) =     0.78175E-03, x( 16, 3) =     0.00000E+00
before: itr =  29, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
before: itr =  29, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
before: itr =  29, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
before: itr =  29, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
before: itr =  29, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
before: itr =  29, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
before: itr =  29, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
before: itr =  29, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
before: itr =  29, myrank =   0, x(  9, 2) =     0.34256E-02, x(  9, 3) =     0.61562E-02
before: itr =  29, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
before: itr =  29, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
before: itr =  29, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
before: itr =  29, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.17345E-02
before: itr =  29, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.32401E-02
before: itr =  29, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.36165E-02
before: itr =  29, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.26386E-02
after: itr =  29, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
after: itr =  29, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
after: itr =  29, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
after: itr =  29, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
after: itr =  29, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
after: itr =  29, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
after: itr =  29, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
after: itr =  29, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
after: itr =  29, myrank =   0, x(  9, 2) =     0.34256E-02, x(  9, 3) =     0.61562E-02
after: itr =  29, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
after: itr =  29, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
after: itr =  29, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
after: itr =  29, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.00000E+00
after: itr =  29, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.00000E+00
after: itr =  29, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.00000E+00
after: itr =  29, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.00000E+00
before: itr =  30, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
before: itr =  30, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
before: itr =  30, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
before: itr =  30, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
before: itr =  30, myrank =   0, x(  5, 2) =     0.80732E-02, x(  5, 3) =     0.23550E-01
before: itr =  30, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
before: itr =  30, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
before: itr =  30, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
before: itr =  30, myrank =   0, x(  9, 2) =     0.34257E-02, x(  9, 3) =     0.61562E-02
before: itr =  30, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
before: itr =  30, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
before: itr =  30, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
before: itr =  30, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.17345E-02
before: itr =  30, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.32401E-02
before: itr =  30, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.36165E-02
before: itr =  30, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.26386E-02
after: itr =  30, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
after: itr =  30, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
after: itr =  30, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
after: itr =  30, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
after: itr =  30, myrank =   0, x(  5, 2) =     0.80732E-02, x(  5, 3) =     0.23550E-01
after: itr =  30, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
after: itr =  30, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
after: itr =  30, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
after: itr =  30, myrank =   0, x(  9, 2) =     0.34257E-02, x(  9, 3) =     0.61562E-02
after: itr =  30, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
after: itr =  30, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
after: itr =  30, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
after: itr =  30, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.00000E+00
after: itr =  30, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.00000E+00
after: itr =  30, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.00000E+00
after: itr =  30, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.00000E+00
before: itr =  31, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
before: itr =  31, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
before: itr =  31, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
before: itr =  31, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
before: itr =  31, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
before: itr =  31, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
before: itr =  31, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
before: itr =  31, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
before: itr =  31, myrank =   0, x(  9, 2) =     0.34256E-02, x(  9, 3) =     0.61562E-02
before: itr =  31, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
before: itr =  31, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
before: itr =  31, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
before: itr =  31, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.17345E-02
before: itr =  31, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.32401E-02
before: itr =  31, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.36165E-02
before: itr =  31, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.26386E-02
after: itr =  31, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
after: itr =  31, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
after: itr =  31, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
after: itr =  31, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
after: itr =  31, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
after: itr =  31, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
after: itr =  31, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
after: itr =  31, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
after: itr =  31, myrank =   0, x(  9, 2) =     0.34256E-02, x(  9, 3) =     0.61562E-02
after: itr =  31, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
after: itr =  31, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
after: itr =  31, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
after: itr =  31, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.00000E+00
after: itr =  31, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.00000E+00
after: itr =  31, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.00000E+00
after: itr =  31, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.00000E+00
before: itr =  32, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
before: itr =  32, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
before: itr =  32, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
before: itr =  32, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
before: itr =  32, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
before: itr =  32, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
before: itr =  32, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
before: itr =  32, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
before: itr =  32, myrank =   0, x(  9, 2) =     0.34257E-02, x(  9, 3) =     0.61562E-02
before: itr =  32, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
before: itr =  32, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
before: itr =  32, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
before: itr =  32, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.17345E-02
before: itr =  32, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.32401E-02
before: itr =  32, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.36165E-02
before: itr =  32, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.26386E-02
after: itr =  32, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
after: itr =  32, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
after: itr =  32, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
after: itr =  32, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
after: itr =  32, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
after: itr =  32, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
after: itr =  32, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
after: itr =  32, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
after: itr =  32, myrank =   0, x(  9, 2) =     0.34257E-02, x(  9, 3) =     0.61562E-02
after: itr =  32, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
after: itr =  32, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
after: itr =  32, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
after: itr =  32, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.00000E+00
after: itr =  32, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.00000E+00
after: itr =  32, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.00000E+00
after: itr =  32, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.00000E+00
before: itr =  33, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
before: itr =  33, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
before: itr =  33, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
before: itr =  33, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
before: itr =  33, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
before: itr =  33, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
before: itr =  33, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
before: itr =  33, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
before: itr =  33, myrank =   0, x(  9, 2) =     0.34256E-02, x(  9, 3) =     0.61562E-02
before: itr =  33, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
before: itr =  33, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
before: itr =  33, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
before: itr =  33, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.17345E-02
before: itr =  33, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.32401E-02
before: itr =  33, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.36165E-02
before: itr =  33, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.26386E-02
after: itr =  33, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
after: itr =  33, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
after: itr =  33, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
after: itr =  33, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
after: itr =  33, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
after: itr =  33, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
after: itr =  33, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
after: itr =  33, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
after: itr =  33, myrank =   0, x(  9, 2) =     0.34256E-02, x(  9, 3) =     0.61562E-02
after: itr =  33, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
after: itr =  33, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
after: itr =  33, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
after: itr =  33, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.00000E+00
after: itr =  33, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.00000E+00
after: itr =  33, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.00000E+00
after: itr =  33, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.00000E+00
before: itr =  34, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
before: itr =  34, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
before: itr =  34, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
before: itr =  34, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
before: itr =  34, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
before: itr =  34, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
before: itr =  34, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
before: itr =  34, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
before: itr =  34, myrank =   0, x(  9, 2) =     0.34256E-02, x(  9, 3) =     0.61562E-02
before: itr =  34, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
before: itr =  34, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
before: itr =  34, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
before: itr =  34, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.17345E-02
before: itr =  34, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.32401E-02
before: itr =  34, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.36165E-02
before: itr =  34, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.26386E-02
after: itr =  34, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
after: itr =  34, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
after: itr =  34, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
after: itr =  34, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
after: itr =  34, myrank =   0, x(  5, 2) =     0.80731E-02, x(  5, 3) =     0.23550E-01
after: itr =  34, myrank =   0, x(  6, 2) =     0.13063E-01, x(  6, 3) =     0.38105E-01
after: itr =  34, myrank =   0, x(  7, 2) =     0.13063E-01, x(  7, 3) =     0.38105E-01
after: itr =  34, myrank =   0, x(  8, 2) =     0.80731E-02, x(  8, 3) =     0.23550E-01
after: itr =  34, myrank =   0, x(  9, 2) =     0.34256E-02, x(  9, 3) =     0.61562E-02
after: itr =  34, myrank =   0, x( 10, 2) =     0.55428E-02, x( 10, 3) =     0.99609E-02
after: itr =  34, myrank =   0, x( 11, 2) =     0.55428E-02, x( 11, 3) =     0.99609E-02
after: itr =  34, myrank =   0, x( 12, 2) =     0.34256E-02, x( 12, 3) =     0.61562E-02
after: itr =  34, myrank =   0, x( 13, 2) =     0.78176E-03, x( 13, 3) =     0.00000E+00
after: itr =  34, myrank =   0, x( 14, 2) =     0.12649E-02, x( 14, 3) =     0.00000E+00
after: itr =  34, myrank =   0, x( 15, 2) =     0.12649E-02, x( 15, 3) =     0.00000E+00
after: itr =  34, myrank =   0, x( 16, 2) =     0.78176E-03, x( 16, 3) =     0.00000E+00
before: itr =  35, myrank =   0, x(  1, 2) =     0.84001E-02, x(  1, 3) =     0.28736E-01
before: itr =  35, myrank =   0, x(  2, 2) =     0.13592E-01, x(  2, 3) =     0.46495E-01
before: itr =  35, myrank =   0, x(  3, 2) =     0.13592E-01, x(  3, 3) =     0.46495E-01
before: itr =  35, myrank =   0, x(  4, 2) =     0.84001E-02, x(  4, 3) =     0.28736E-01
