before: itr =   1, myrank =   1, x(  1, 2) =     0.00000E+00, x(  1, 3) =     0.00000E+00
before: itr =  35, myrank =   1, x(  9, 2) =     0.00000E+00, x(  9, 3) =     0.28736E-01
before: itr =  35, myrank =   1, x( 10, 2) =     0.00000E+00, x( 10, 3) =     0.46495E-01
before: itr =  35, myrank =   1, x( 11, 2) =     0.00000E+00, x( 11, 3) =     0.46495E-01
before: itr =  35, myrank =   1, x( 12, 2) =     0.00000E+00, x( 12, 3) =     0.28736E-01
before: itr =  35, myrank =   1, x( 13, 2) =     0.00000E+00, x( 13, 3) =     0.23550E-01
before: itr =  35, myrank =   1, x( 14, 2) =     0.00000E+00, x( 14, 3) =     0.38105E-01
before: itr =  35, myrank =   1, x( 15, 2) =     0.00000E+00, x( 15, 3) =     0.38105E-01
before: itr =  35, myrank =   1, x( 16, 2) =     0.27285-314, x( 16, 3) =     0.23550E-01
after: itr =  35, myrank =   1, x(  1, 2) =     0.00000E+00, x(  1, 3) =     0.00000E+00
after: itr =  35, myrank =   1, x(  2, 2) =     0.00000E+00, x(  2, 3) =     0.00000E+00
after: itr =  35, myrank =   1, x(  3, 2) =     0.00000E+00, x(  3, 3) =     0.00000E+00
after: itr =  35, myrank =   1, x(  4, 2) =     0.00000E+00, x(  4, 3) =     0.00000E+00
after: itr =  35, myrank =   1, x(  5, 2) =     0.00000E+00, x(  5, 3) =     0.00000E+00
after: itr =  35, myrank =   1, x(  6, 2) =     0.00000E+00, x(  6, 3) =     0.00000E+00
after: itr =  35, myrank =   1, x(  7, 2) =     0.00000E+00, x(  7, 3) =     0.00000E+00
after: itr =  35, myrank =   1, x(  8, 2) =     0.51432-320, x(  8, 3) =     0.00000E+00
after: itr =  35, myrank =   1, x(  9, 2) =     0.00000E+00, x(  9, 3) =     0.28736E-01
after: itr =  35, myrank =   1, x( 10, 2) =     0.00000E+00, x( 10, 3) =     0.46495E-01
after: itr =  35, myrank =   1, x( 11, 2) =     0.00000E+00, x( 11, 3) =     0.46495E-01
after: itr =  35, myrank =   1, x( 12, 2) =     0.00000E+00, x( 12, 3) =     0.28736E-01
after: itr =  35, myrank =   1, x( 13, 2) =     0.00000E+00, x( 13, 3) =     0.23550E-01
after: itr =  35, myrank =   1, x( 14, 2) =     0.00000E+00, x( 14, 3) =     0.38105E-01
after: itr =  35, myrank =   1, x( 15, 2) =     0.00000E+00, x( 15, 3) =     0.38105E-01
after: itr =  35, myrank =   1, x( 16, 2) =     0.27285-314, x( 16, 3) =     0.23550E-01
